,flux,z,f,enz,met_concentration,reaction,gpr
RNDR4b,0.019137121310208727,1.0,17.190895780248535,1.3887309412633128e-05,;udp_c : 1.1721111827818394e-06;grxrd_c : 0.0002018375847157718;grxox_c : 0.02000000000856292;dudp_c : 7.589865326609376e-05;h2o_c : 1.0,grxrd_c + udp_c --> dudp_c + grxox_c + h2o_c,( b2676 and b2675 and b1654 ) or ( b0849 and b2676 and b2675 ) or ( b2676 and b2675 and b3610 ) or ( b2676 and b2675 and b1064 )
NDPK6,0.019137121310208727,1.0,8.467087936396563,3.0026147137598214e-05,;dutp_c : 1.5915185327856867e-05;dudp_c : 7.589865326609376e-05;atp_c : 2.6009595205285837e-05;adp_c : 2.600959520528581e-06,atp_c + dudp_c --> adp_c + dutp_c,b0474 or b2518
DTMPK,0.019137121310208727,1.0,7.404913137713616,7.023766511001516e-06,;dtdp_c : 8.066390925338611e-07;atp_c : 2.6009595205285837e-05;dtmp_c : 4.999999992621096e-07;adp_c : 2.600959520528581e-06,atp_c + dtmp_c --> adp_c + dtdp_c,b1098
GTHOr,0.019137121310208727,1.0,3.2987533031616465,3.6035019720407615e-05,;h_c : 1.0;gthrd_c : 0.02000000000856292;nadph_c : 0.02000000000856292;gthox_c : 4.999999992621096e-07;nadp_c : 0.0020000000008562916,gthox_c + h_c + nadph_c --> 2.0 gthrd_c + nadp_c,b3500
DUTPDP,0.019137121310208727,1.0,65.86427317396597,2.3400735020300944e-05,;ppi_c : 6.207153639009681e-07;h2o_c : 1.0;dutp_c : 1.5915185327856867e-05;h_c : 1.0;dump_c : 0.002759172891260035,dutp_c + h2o_c --> dump_c + h_c + ppi_c,b3640 or b2251
USHD,0.014229604533170459,1.0,68.91782831146,1.8690676340644384e-05,;h2o_c : 1.0;ump_c : 4.999999992621096e-07;u23ga_c : 0.02000000000856292;lipidX_c : 0.02000000000856292;h_c : 1.0,h2o_c + u23ga_c --> 2.0 h_c + lipidX_c + ump_c,b0524
MOAT2,0.014229604533170459,1.0,-9999.0,3.168237527870318e-06,;ckdo_c : 4.999999992621096e-07;kdo2lipid4_c : 4.999999992621096e-07;kdolipid4_c : 4.999999992621096e-07;cmp_c : 4.999999992621096e-07;h_c : 1.0,ckdo_c + kdolipid4_c --> cmp_c + h_c + kdo2lipid4_c,b3633
LPADSS,0.014229604533170459,1.0,76.16025328173619,3.2216067906704262e-06,;udp_c : 1.1721111827818394e-06;lipidAds_c : 4.999999992621096e-07;h_c : 1.0;lipidX_c : 0.02000000000856292;u23ga_c : 0.02000000000856292,lipidX_c + u23ga_c --> h_c + lipidAds_c + udp_c,b0182
MOAT,0.014229604533170459,1.0,-9999.0,3.168237527870318e-06,;ckdo_c : 4.999999992621096e-07;kdolipid4_c : 4.999999992621096e-07;lipidA_c : 4.999999992621096e-07;cmp_c : 4.999999992621096e-07;h_c : 1.0,ckdo_c + lipidA_c --> cmp_c + h_c + kdolipid4_c,b3633
TDSK,0.014229604533170459,1.0,18.038366954831645,1.8836787984186613e-05,;lipidAds_c : 4.999999992621096e-07;h_c : 1.0;lipidA_c : 4.999999992621096e-07;atp_c : 2.6009595205285837e-05;adp_c : 2.600959520528581e-06,atp_c + lipidAds_c --> adp_c + h_c + lipidA_c,b0915
K2L4Aabctex,0.014229604533117965,1.0,-9999.0,-9999.0,;pi_c : 0.020000000008563314;atp_c : 2.6009595205285837e-05;kdo2lipid4_p : 1.0;adp_c : 2.600959520528581e-06;h_c : 1.0;kdo2lipid4_e : 1.0;h2o_c : 1.0,atp_c + h2o_c + kdo2lipid4_p --> adp_c + h_c + kdo2lipid4_e + pi_c,b0054 and b3201 and b4261 and b4262 and b3199 and b3200 and b0641
K2L4Aabcpp,0.014229604533117965,1.0,-9999.0,-9999.0,;pi_c : 0.020000000008563314;atp_c : 2.6009595205285837e-05;kdo2lipid4_p : 1.0;adp_c : 2.600959520528581e-06;h_c : 1.0;kdo2lipid4_c : 4.999999992621096e-07;h2o_c : 1.0,atp_c + h2o_c + kdo2lipid4_c --> adp_c + h_c + kdo2lipid4_p + pi_c,b0914
MCTP1App,0.010161704635038404,1.0,-9999.0,5.434993999237295e-05,;murein5p5p_p : 1.0;ala__D_p : 1.0;murein5px4p_p : 1.0,murein5p5p_p --> ala__D_p + murein5px4p_p,( b0084 and b0635 and b3396 ) or ( b0084 and b0635 and b0149 )
MPTG,0.010161704635038404,1.0,-9999.0,6.951949124755774e-05,;uaagmda_c : 4.999999992621096e-07;h_c : 1.0;murein5p5p_p : 1.0;udcpdp_c : 4.999999992621096e-07,2.0 uaagmda_c --> 2.0 h_c + murein5p5p_p + 2.0 udcpdp_c,( b1069 and b2519 and b0089 ) or ( b0089 and b1069 and b3208 ) or ( b1069 and b3396 and b0089 ) or ( b1069 and b0149 and b0089 )
DALAt2pp,0.010161704635038404,1.0,-9999.0,-9999.0,;h_p : 1.0;ala__D_c : 4.999999992621096e-07;h_c : 1.0;ala__D_p : 1.0,ala__D_p + h_p --> ala__D_c + h_c,b4208
FE2tex,0.009368165375679749,1.0,-9999.0,-9999.0,;fe2_p : 1.0;fe2_e : 1.0,fe2_e --> fe2_p,b0241 or b1377 or b2215 or b0929
EX_fe2_e_reverse,0.009368165375679749,1.0,-9999.0,-9999.0,;fe2_e : 1.0, --> fe2_e,
FE2tpp,0.009368165375679749,1.0,-9999.0,-9999.0,;fe2_p : 1.0;fe2_c : 4.999999992621096e-07,fe2_p --> fe2_c,b3040
MG2tex,0.006344665878124914,1.0,-9999.0,-9999.0,;mg2_p : 1.0;mg2_e : 1.0,mg2_e --> mg2_p,b1377 or b0241 or b0929 or b2215
EX_mg2_e_reverse,0.006344665878124914,1.0,-9999.0,-9999.0,;mg2_e : 1.0, --> mg2_e,
MG2t3_2pp,0.006344665878124914,1.0,-9999.0,-9999.0,;mg2_p : 1.0;h_p : 1.0;mg2_c : 4.999999992621096e-07;h_c : 1.0,2.0 h_c + mg2_p --> 2.0 h_p + mg2_c,
EX_cl_e_reverse,0.003806799526874949,1.0,-9999.0,-9999.0,;cl_e : 1.0, --> cl_e,
CAt6pp_reverse,0.0038067995268749487,1.0,-9999.0,-9999.0,;ca2_c : 4.999999992621096e-07;na1_c : 4.999999992621096e-07;na1_p : 1.0;ca2_p : 1.0,ca2_p + na1_c --> ca2_c + na1_p,b3196
CLtex,0.0038067995268749487,1.0,-9999.0,-9999.0,;cl_e : 1.0;cl_p : 1.0,cl_e --> cl_p,b1377 or b0241 or b0929 or b2215
ACt4pp,0.0038067995268749487,1.0,-9999.0,-9999.0,;ac_p : 1.0;na1_p : 1.0;ac_c : 4.172661294810087e-06;na1_c : 4.999999992621096e-07,ac_p + na1_p --> ac_c + na1_c,b4067
CA2tex,0.003806799526614668,1.0,-9999.0,-9999.0,;ca2_e : 1.0;ca2_p : 1.0,ca2_e --> ca2_p,b1377 or b0241 or b0929 or b2215
EX_ca2_e_reverse,0.003806799526614668,1.0,-9999.0,-9999.0,;ca2_e : 1.0, --> ca2_e,
FESR,0.003332139151799072,1.0,-9999.0,1.1541156525062353e-06,;fe2_c : 4.999999992621096e-07;4fe4s_c : 4.999999992621096e-07;3fe4s_c : 4.999999992621096e-07,3fe4s_c + fe2_c --> 4fe4s_c,b4209
GLUTRR,0.0026095409628990518,1.0,-9999.0,1.2482152287143082e-05,;glu1sa_c : 0.02000000000856299;glutrna_c : 4.999999992621096e-07;h_c : 1.0;nadph_c : 0.02000000000856292;trnaglu_c : 4.999999992621096e-07;nadp_c : 0.0020000000008562916,glutrna_c + h_c + nadph_c --> glu1sa_c + nadp_c + trnaglu_c,b1210
GLUTRS,0.0026095409628990518,1.0,-9999.0,0.00043343910934669927,;amp_c : 2.600959520528581e-06;ppi_c : 6.207153639009681e-07;atp_c : 2.6009595205285837e-05;glutrna_c : 4.999999992621096e-07;trnaglu_c : 4.999999992621096e-07;glu__L_c : 0.0013516071481578973,atp_c + glu__L_c + trnaglu_c --> amp_c + glutrna_c + ppi_c,b2400
G1SAT,0.0026095409628990518,1.0,35.12872098156501,0.0003653848498373824,;glu1sa_c : 0.02000000000856299;5aop_c : 4.999999992621096e-07,glu1sa_c --> 5aop_c,b0154
EX_fe3_e_reverse,0.0023784258253074786,1.0,-9999.0,-9999.0,;fe3_e : 1.0, --> fe3_e,
FE3abcpp,0.0023784258253074786,1.0,-9999.0,-9999.0,;pi_c : 0.020000000008563314;atp_c : 2.6009595205285837e-05;fe3_p : 1.0;adp_c : 2.600959520528581e-06;fe3_c : 4.999999992621096e-07;h_c : 1.0;h2o_c : 1.0,atp_c + fe3_p + h2o_c --> adp_c + fe3_c + h_c + pi_c,
FE3tex,0.0023784258253074786,1.0,-9999.0,-9999.0,;fe3_p : 1.0;fe3_e : 1.0,fe3_e --> fe3_p,b1377 or b0241 or b0929 or b2215
DXPS,0.0020734441227071047,1.0,36.109655088258265,3.540400624512261e-05,;h_c : 1.0;pyr_c : 5.00347068616984e-07;co2_c : 1.6751453800345658e-07;dxyl5p_c : 7.485701451006014e-05;g3p_c : 0.0012150780459455337,g3p_c + h_c + pyr_c --> co2_c + dxyl5p_c,b0420
CLt3_2pp,0.0019033997634374743,1.0,-9999.0,-9999.0,;h_p : 1.0;cl_p : 1.0;h_c : 1.0;cl_c : 4.999999992621096e-07,2.0 cl_p + h_c --> 2.0 cl_c + h_p,b0155
MECDPDH5,0.001747251502344717,1.0,-9999.0,1.0913992387981524e-05,;flxso_c : 0.02000000000856292;2mecdp_c : 4.999999992621096e-07;flxr_c : 5.725470068700466e-06;h2mb4p_c : 4.999999992621096e-07;h_c : 1.0;h2o_c : 1.0,2mecdp_c + 2.0 flxr_c + h_c --> 2.0 flxso_c + h2mb4p_c + h2o_c,( b2515 and b2895 ) or ( b2515 and b0684 )
IPDPS,0.001747251502344717,1.0,55.56163304516835,1.9625314043726936e-05,;nadh_c : 4.999999992621078e-07;nad_c : 4.999999992621083e-06;h2mb4p_c : 4.999999992621096e-07;ipdp_c : 4.999999992621096e-07;h_c : 1.0;h2o_c : 1.0,h2mb4p_c + h_c + nadh_c --> h2o_c + ipdp_c + nad_c,b0029
DXPRIi,0.001747251502344717,1.0,12.435639507927949,6.381291941485822e-06,;h_c : 1.0;2me4p_c : 0.01642111532276931;nadph_c : 0.02000000000856292;dxyl5p_c : 7.485701451006014e-05;nadp_c : 0.0020000000008562916,dxyl5p_c + h_c + nadph_c --> 2me4p_c + nadp_c,b0173
MECDPS,0.001747251502344717,1.0,-9999.0,9.112401974132417e-05,;cmp_c : 4.999999992621096e-07;2p4c2me_c : 0.00012895757121361275;2mecdp_c : 4.999999992621096e-07,2p4c2me_c --> 2mecdp_c + cmp_c,b2746
CDPMEK,0.001747251502344717,1.0,3.491513405404226,1.1545822983504288e-05,;2p4c2me_c : 0.00012895757121361275;h_c : 1.0;atp_c : 2.6009595205285837e-05;4c2me_c : 2.3338518751014477e-06;adp_c : 2.600959520528581e-06,4c2me_c + atp_c --> 2p4c2me_c + adp_c + h_c,b1208
MEPCT,0.001747251502344717,1.0,34.44279553398215,3.4698716144331245e-06,;ppi_c : 6.207153639009681e-07;h_c : 1.0;2me4p_c : 0.01642111532276931;4c2me_c : 2.3338518751014477e-06;ctp_c : 1.180381161719657e-05,2me4p_c + ctp_c + h_c --> 4c2me_c + ppi_c,b2747
FESD1s,0.001666069575899536,1.0,-9999.0,-9999.0,;h_c : 1.0;3fe4s_c : 4.999999992621096e-07;fe3_c : 4.999999992621096e-07;4fe4s_c : 4.999999992621096e-07;h2o2_c : 4.999999992621096e-07;h2o_c : 1.0,2.0 4fe4s_c + h2o2_c + 2.0 h_c --> 2.0 3fe4s_c + 2.0 fe3_c + 2.0 h2o_c,s0001
QULNS,0.0016660690340055684,1.0,197.66582868338224,3.8473317193042315e-05,;iasp_c : 4.999999992621096e-07;pi_c : 0.020000000008563314;h2o_c : 1.0;dhap_c : 0.00850432711618278;quln_c : 0.02000000000856292,dhap_c + iasp_c --> 2.0 h2o_c + pi_c + quln_c,b0750
NNDPR,0.0016660690340055684,1.0,64.74055086586633,3.296130479427772e-05,;prpp_c : 5.241940033324529e-06;ppi_c : 6.207153639009681e-07;nicrnt_c : 0.02000000000856292;quln_c : 0.02000000000856292;h_c : 1.0;co2_c : 1.6751453800345658e-07,2.0 h_c + prpp_c + quln_c --> co2_c + nicrnt_c + ppi_c,b0109
NADS1,0.0016660690340055684,1.0,47.670974762032564,0.00028357236574240007,;amp_c : 2.600959520528581e-06;ppi_c : 6.207153639009681e-07;atp_c : 2.6009595205285837e-05;nad_c : 4.999999992621083e-06;nh4_c : 0.02000000000856292;h_c : 1.0;dnad_c : 4.999999992621096e-07,atp_c + dnad_c + nh4_c --> amp_c + h_c + nad_c + ppi_c,b1740
ASPO6,0.0016660690340055684,1.0,92.86163304516822,6.648563081600732e-06,;iasp_c : 4.999999992621096e-07;h2o2_c : 4.999999992621096e-07;h_c : 1.0;o2_c : 4.999999992621096e-07;asp__L_c : 0.005015855295473129,asp__L_c + o2_c --> h2o2_c + h_c + iasp_c,b2574
NNATr,0.0016660690340055684,1.0,57.76218391103464,2.7027342114408735e-06,;ppi_c : 6.207153639009681e-07;nicrnt_c : 0.02000000000856292;atp_c : 2.6009595205285837e-05;dnad_c : 4.999999992621096e-07;h_c : 1.0,atp_c + h_c + nicrnt_c --> dnad_c + ppi_c,b0639
PPBNGS,0.0013047704814495259,1.0,73.38217168853998,5.379882747608545e-05,;ppbng_c : 4.999999992621096e-07;5aop_c : 4.999999992621096e-07;h_c : 1.0;h2o_c : 1.0,2.0 5aop_c --> 2.0 h2o_c + h_c + ppbng_c,b0369
SCYSDS,0.0008001227055525828,1.0,-9999.0,1.603228567358564e-06,;sufsesh_c : 4.999999992621096e-07;sufse_c : 4.999999992621096e-07;cys__L_c : 0.0027946098767316504;ala__L_c : 4.999999992621096e-07,cys__L_c + sufse_c --> ala__L_c + sufsesh_c,b1680 and b1679
METAT,0.0006567734822542845,1.0,-9999.0,0.0012755880163189497,;ppi_c : 6.207153639009681e-07;met__L_c : 4.999999992621096e-07;pi_c : 0.020000000008563314;atp_c : 2.6009595205285837e-05;amet_c : 2.4999999952401825e-05;h2o_c : 1.0,atp_c + h2o_c + met__L_c --> amet_c + pi_c + ppi_c,b2942
DB4PS,0.000652385240724985,1.0,136.27526227458964,1.244728654700615e-05,;ru5p__D_c : 0.000136003714097665;for_c : 4.999999992621096e-07;h_c : 1.0;db4p_c : 4.999999992621096e-07,ru5p__D_c --> db4p_c + for_c + h_c,b3041
RBFSa,0.000652385240724985,1.0,56.77127901843494,0.0002927851076202526,;dmlz_c : 4.999999992621096e-07;pi_c : 0.020000000008563314;4r5au_c : 4.999999992621096e-07;db4p_c : 4.999999992621096e-07;h2o_c : 1.0,4r5au_c + db4p_c --> dmlz_c + 2.0 h2o_c + pi_c,b0415
CU2tpp,0.0005185438740738402,1.0,-9999.0,-9999.0,;cu2_c : 4.999999992621096e-07;cu2_p : 1.0,cu2_p --> cu2_c,b3040
EX_cu2_e_reverse,0.0005185438737953518,1.0,-9999.0,-9999.0,;cu2_e : 1.0, --> cu2_e,
CU2tex,0.0005185438737953518,1.0,-9999.0,-9999.0,;cu2_p : 1.0;cu2_e : 1.0,cu2_e --> cu2_p,b0241 or b1377 or b2215 or b0929
MN2tpp,0.0005053791494852237,1.0,-9999.0,-9999.0,;mn2_p : 1.0;mn2_c : 4.999999992621096e-07,mn2_p --> mn2_c,b3040
MNtex,0.0005053791492173332,1.0,-9999.0,-9999.0,;mn2_e : 1.0;mn2_p : 1.0,mn2_e --> mn2_p,b1377 or b0241 or b0929 or b2215
EX_mn2_e_reverse,0.0005053791492173332,1.0,-9999.0,-9999.0,;mn2_e : 1.0, --> mn2_e,
PTPATi,0.0004929457984852448,1.0,28.95369731643902,4.440644974747786e-06,;ppi_c : 6.207153639009681e-07;h_c : 1.0;atp_c : 2.6009595205285837e-05;pan4p_c : 0.02000000000856292;dpcoa_c : 0.0023520255868410577,atp_c + h_c + pan4p_c --> dpcoa_c + ppi_c,b3634
DPR,0.0004929457984852448,1.0,-0.48186743213783245,1.7419410228382689e-06,;h_c : 1.0;nadph_c : 0.02000000000856292;2dhp_c : 4.999999992621096e-07;nadp_c : 0.0020000000008562916;pant__R_c : 0.005764109161870201,2dhp_c + h_c + nadph_c --> nadp_c + pant__R_c,b0425 or b3774
DPCOAK,0.0004929457984852448,1.0,21.20178956270467,4.839961815328642e-06,;h_c : 1.0;coa_c : 4.462506080124438e-06;atp_c : 2.6009595205285837e-05;dpcoa_c : 0.0023520255868410577;adp_c : 2.600959520528581e-06,atp_c + dpcoa_c --> adp_c + coa_c + h_c,b0103
PNTK,0.0004929457984852448,1.0,26.846853549427166,1.8439723100116067e-05,;4ppan_c : 0.00031459999642334204;atp_c : 2.6009595205285837e-05;pnto__R_c : 0.02000000000856292;h_c : 1.0;adp_c : 2.600959520528581e-06,atp_c + pnto__R_c --> 4ppan_c + adp_c + h_c,b3974
PANTS,0.0004929457984852448,1.0,75.60085512226868,0.00021633267394433834,;amp_c : 2.600959520528581e-06;ppi_c : 6.207153639009681e-07;ala_B_c : 0.02000000000856292;atp_c : 2.6009595205285837e-05;pnto__R_c : 0.02000000000856292;h_c : 1.0;pant__R_c : 0.005764109161870201,ala_B_c + atp_c + pant__R_c --> amp_c + h_c + pnto__R_c + ppi_c,b0133
ASP1DC,0.0004929457984852448,1.0,54.77097476203257,2.7060572033652385e-05,;ala_B_c : 0.02000000000856292;co2_c : 1.6751453800345658e-07;h_c : 1.0;asp__L_c : 0.005015855295473129,asp__L_c + h_c --> ala_B_c + co2_c,b0131
PPNCL2,0.0004929457984852448,1.0,84.0246629661199,3.9653016336445524e-05,;ppi_c : 6.207153639009681e-07;4ppcys_c : 4.938201948004671e-05;ctp_c : 1.180381161719657e-05;cys__L_c : 0.0027946098767316504;4ppan_c : 0.00031459999642334204;cmp_c : 4.999999992621096e-07;h_c : 1.0,4ppan_c + ctp_c + cys__L_c --> 4ppcys_c + cmp_c + h_c + ppi_c,b3639
MOHMT,0.0004929457984852448,1.0,-0.4818674321377978,0.00038665296511131793,;3mob_c : 1.334468125186772e-05;thf_c : 0.00033842288196768395;mlthf_c : 9.225649430563957e-05;2dhp_c : 4.999999992621096e-07;h2o_c : 1.0,3mob_c + h2o_c + mlthf_c --> 2dhp_c + thf_c,b0134
PPCDC,0.0004929457984852448,1.0,45.7540015728414,3.9653016336445524e-05,;h_c : 1.0;4ppcys_c : 4.938201948004671e-05;pan4p_c : 0.02000000000856292;co2_c : 1.6751453800345658e-07,4ppcys_c + h_c --> co2_c + pan4p_c,b3639
ADPT,0.0004922144248965762,1.0,20.149645973266527,9.662439967035677e-07,;prpp_c : 5.241940033324529e-06;ppi_c : 6.207153639009681e-07;amp_c : 2.600959520528581e-06;ade_c : 4.999999992621096e-07,ade_c + prpp_c --> amp_c + ppi_c,b0469
GTPCI,0.0004892889305435633,1.0,-9999.0,0.00042185207904026545,;for_c : 4.999999992621096e-07;h_c : 1.0;gtp_c : 4.999999992621096e-07;ahdt_c : 4.999999992621096e-07;h2o_c : 1.0,gtp_c + h2o_c --> ahdt_c + for_c + h_c,b2153
DNTPPA,0.0004892889305435633,1.0,54.03136111036255,7.693246008066461e-07,;ppi_c : 6.207153639009681e-07;dhpmp_c : 0.02000000000856292;h_c : 1.0;ahdt_c : 4.999999992621096e-07;h2o_c : 1.0,ahdt_c + h2o_c --> dhpmp_c + h_c + ppi_c,b1865 or b0099
ADCS,0.0004892889305435633,1.0,23.34895536853446,3.6842809465616296e-06,;4adcho_c : 4.999999992621096e-07;chor_c : 0.02000000000856292;gln__L_c : 4.999999992621096e-07;glu__L_c : 0.0013516071481578973,chor_c + gln__L_c --> 4adcho_c + glu__L_c,b1812 and b3360
DHPS2,0.0004892889305435633,1.0,77.37097476203256,2.0805040646160725e-05,;ppi_c : 6.207153639009681e-07;6hmhptpp_c : 0.02000000000856292;4abz_c : 4.999999992621096e-07;dhpt_c : 4.999999992621096e-07,4abz_c + 6hmhptpp_c --> dhpt_c + ppi_c,b3177
DHFS,0.0004892889305435633,1.0,-9999.0,2.683152941881161e-05,;pi_c : 0.020000000008563314;atp_c : 2.6009595205285837e-05;dhf_c : 0.00046956687545052456;adp_c : 2.600959520528581e-06;h_c : 1.0;glu__L_c : 0.0013516071481578973;dhpt_c : 4.999999992621096e-07,atp_c + dhpt_c + glu__L_c --> adp_c + dhf_c + h_c + pi_c,b2315
HPPK2,0.0004892889305435633,1.0,17.538366954831645,1.535721638658536e-05,;amp_c : 2.600959520528581e-06;6hmhptpp_c : 0.02000000000856292;h_c : 1.0;atp_c : 2.6009595205285837e-05;6hmhpt_c : 0.02000000000856292,6hmhpt_c + atp_c --> 6hmhptpp_c + amp_c + h_c,b0142
DHNPA2r,0.0004892889305435633,1.0,-9999.0,1.0888677439208183e-06,;gcald_c : 0.02000000000856292;6hmhpt_c : 0.02000000000856292;dhnpt_c : 0.008333616571982585,dhnpt_c --> 6hmhpt_c + gcald_c,b3058
DNMPPA,0.0004892889305435633,1.0,26.84685354942731,-9999.0,;dhpmp_c : 0.02000000000856292;pi_c : 0.020000000008563314;dhnpt_c : 0.008333616571982585;h2o_c : 1.0,dhpmp_c + h2o_c --> dhnpt_c + pi_c,
ADCL,0.0004892889305435633,1.0,101.51603874875545,1.8228828020471442e-06,;4abz_c : 4.999999992621096e-07;4adcho_c : 4.999999992621096e-07;h_c : 1.0;pyr_c : 5.00347068616984e-07,4adcho_c --> 4abz_c + h_c + pyr_c,b1096 or b4039
DHPTDCs2,0.00032765536753890046,1.0,-9999.0,-9999.0,;mdhdhf_c : 4.999999992621096e-07;dhptd_c : 0.003286109266069687,dhptd_c --> mdhdhf_c,s0001
DM_mththf_c,0.00032765536753890046,1.0,-9999.0,-9999.0,;mththf_c : 4.999999992621096e-07,mththf_c --> ,
AHCYSNS,0.00032765536753890046,1.0,52.217828311459996,7.388628205513937e-05,;rhcys_c : 0.02000000000856292;ade_c : 4.999999992621096e-07;ahcys_c : 0.02000000000856292;h2o_c : 1.0,ahcys_c + h2o_c --> ade_c + rhcys_c,b0159
MTHTHFSs,0.00032765536753890046,1.0,-9999.0,-9999.0,;mththf_c : 4.999999992621096e-07;mdhdhf_c : 4.999999992621096e-07;h2o_c : 1.0,h2o_c + mdhdhf_c --> mththf_c,s0001
RHCCE,0.00032765536753890046,1.0,26.84685354942723,0.0005890571241015978,;hcys__L_c : 0.02000000000856292;rhcys_c : 0.02000000000856292;dhptd_c : 0.003286109266069687,rhcys_c --> dhptd_c + hcys__L_c,b2687
NADK,0.00032692399395095606,1.0,4.886379882929928,2.6885700977860117e-06,;h_c : 1.0;nad_c : 4.999999992621083e-06;atp_c : 2.6009595205285837e-05;nadp_c : 0.0020000000008562916;adp_c : 2.600959520528581e-06,atp_c + nad_c --> adp_c + h_c + nadp_c,b2615
RBFSb,0.0003261926203624925,1.0,132.571279018435,7.081067254348323e-05,;dmlz_c : 4.999999992621096e-07;4r5au_c : 4.999999992621096e-07;ribflv_c : 0.02000000000856292,2.0 dmlz_c --> 4r5au_c + ribflv_c,b1662
APRAUR,0.0003261926203624925,1.0,30.538366954831645,1.1421923325313384e-05,;5apru_c : 4.999999992621096e-07;5aprbu_c : 4.999999992621096e-07;nadph_c : 0.02000000000856292;h_c : 1.0;nadp_c : 0.0020000000008562916,5apru_c + h_c + nadph_c --> 5aprbu_c + nadp_c,b0414
GTPCII2,0.0003261926203624925,1.0,-9999.0,1.648782900079082e-05,;ppi_c : 6.207153639009681e-07;25drapp_c : 4.999999992621096e-07;for_c : 4.999999992621096e-07;h_c : 1.0;gtp_c : 4.999999992621096e-07;h2o_c : 1.0,gtp_c + 3.0 h2o_c --> 25drapp_c + for_c + 2.0 h_c + ppi_c,b1277
PMDPHT,0.0003261926203624925,1.0,23.88910732989495,9.340530816005786e-07,;5aprbu_c : 4.999999992621096e-07;h2o_c : 1.0;pi_c : 0.020000000008563314;4r5au_c : 4.999999992621096e-07,5aprbu_c + h2o_c --> 4r5au_c + pi_c,b0844 or b3812
DHPPDA2,0.0003261926203624925,1.0,-9999.0,1.1421923325313384e-05,;5apru_c : 4.999999992621096e-07;25drapp_c : 4.999999992621096e-07;h_c : 1.0;h2o_c : 1.0;nh4_c : 0.02000000000856292,25drapp_c + h2o_c + h_c --> 5apru_c + nh4_c,b0414
HMBS,0.00032619262036238147,1.0,56.60294438519999,2.3594460945682e-05,;hmbil_c : 4.999999992621096e-07;ppbng_c : 4.999999992621096e-07;h2o_c : 1.0;nh4_c : 0.02000000000856292,h2o_c + 4.0 ppbng_c --> hmbil_c + 4.0 nh4_c,b3805
UPP3S,0.00032619262036238147,1.0,-9999.0,2.518741617194884e-06,;hmbil_c : 4.999999992621096e-07;uppg3_c : 4.999999992621096e-07;h2o_c : 1.0,hmbil_c --> h2o_c + uppg3_c,b3804
GCALDD,0.00032619262036236954,1.0,70.43836695483165,0.00023681953345232868,;gcald_c : 0.02000000000856292;nadh_c : 4.999999992621078e-07;nad_c : 4.999999992621083e-06;h_c : 1.0;glyclt_c : 0.02000000000856292;h2o_c : 1.0,gcald_c + h2o_c + nad_c --> glyclt_c + 2.0 h_c + nadh_c,b1415
GLYCLTt2rpp_reverse,0.00032619262036236954,1.0,-9999.0,-9999.0,;h_p : 1.0;glyclt_c : 0.02000000000856292;glyclt_p : 1.0;h_c : 1.0,glyclt_c + h_c --> glyclt_p + h_p,b3603 or b2975
EX_glyclt_e,0.00032619262036236954,1.0,-9999.0,-9999.0,;glyclt_e : 1.0,glyclt_e --> ,
GLYCLTtex_reverse,0.00032619262036236954,1.0,-9999.0,-9999.0,;glyclt_p : 1.0;glyclt_e : 1.0,glyclt_p --> glyclt_e,b1377 or b0241 or b0929 or b2215
ZN2tpp,0.0002493983935954577,1.0,-9999.0,-9999.0,;zn2_p : 1.0;zn2_c : 4.999999992621096e-07,zn2_p --> zn2_c,b3040
EX_zn2_e_reverse,0.0002493983934073185,1.0,-9999.0,-9999.0,;zn2_e : 1.0, --> zn2_e,
Zn2tex,0.0002493983934073185,1.0,-9999.0,-9999.0,;zn2_p : 1.0;zn2_e : 1.0,zn2_e --> zn2_p,b1377 or b0241 or b0929 or b2215
NI2tpp,0.00023623366900684116,1.0,-9999.0,-9999.0,;ni2_p : 1.0;ni2_c : 4.999999992621096e-07,ni2_p --> ni2_c,b3816
EX_ni2_e_reverse,0.00023623366882929986,1.0,-9999.0,-9999.0,;ni2_e : 1.0, --> ni2_e,
NI2tex,0.00023623366882929986,1.0,-9999.0,-9999.0,;ni2_e : 1.0;ni2_p : 1.0,ni2_e --> ni2_p,b1377 or b0241 or b0929 or b2215
S2FE2SS,0.00020917284624135163,1.0,-9999.0,4.259206572991154e-06,;sufse_c : 4.999999992621096e-07;sufbcd_2fe2s_c : 4.999999992621096e-07;fad_c : 8.201879091248348e-05;fe2_c : 4.999999992621096e-07;h_c : 1.0;adp_c : 2.600959520528581e-06;pi_c : 0.020000000008563314;atp_c : 2.6009595205285837e-05;fadh2_c : 4.999999992621096e-07;sufbcd_c : 4.999999992621096e-07;sufsesh_c : 4.999999992621096e-07;h2o_c : 1.0,atp_c + fadh2_c + 2.0 fe2_c + h2o_c + sufbcd_c + 2.0 sufsesh_c --> adp_c + fad_c + 7.0 h_c + pi_c + sufbcd_2fe2s_c + 2.0 sufse_c,b1682 and b1683 and b1680 and b1681 and b1679
IPDDI,0.00020332185753529986,1.0,0.48186743213766814,2.50713544655776e-07,;dmpp_c : 2.7731151773115168e-06;ipdp_c : 4.999999992621096e-07,ipdp_c --> dmpp_c,b2889
